"","ccount.BCVAP_2012.RomneyR_12G_President","ccount.HCVAP_2012.RomneyR_12G_President","ccount.WCVAP_2012.RomneyR_12G_President","ccount.OCVAP_2012.RomneyR_12G_President","ccount.X12G_President_CVAP.RomneyR_12G_President","ccount.BCVAP_2012.ObamaD_12G_President","ccount.HCVAP_2012.ObamaD_12G_President","ccount.WCVAP_2012.ObamaD_12G_President","ccount.OCVAP_2012.ObamaD_12G_President","ccount.X12G_President_CVAP.ObamaD_12G_President","ccount.BCVAP_2012.X12G_President_abstain","ccount.HCVAP_2012.X12G_President_abstain","ccount.WCVAP_2012.X12G_President_abstain","ccount.OCVAP_2012.X12G_President_abstain","ccount.X12G_President_CVAP.X12G_President_abstain"
"243",111887.459641731,250861.90370591,4074062.15799138,125680.244952741,7096.17740094991,906166.63485889,1141841.26189342,913987.909642719,343649.064343305,4591.96246493186,1011822.90549938,2816760.83440069,3976941.9323659,216761.690703953,50.8601341182129
"244",111288.400588986,241436.570375939,4081600.72092288,129301.994813164,7074.07653968976,892940.090813672,1129478.79409363,930995.457018056,349896.462162116,4605.13723564154,1025648.50859735,2838548.63553044,3952395.82205907,206892.543024719,59.7862246686866
"245",111721.615019975,244019.681737926,4076141.39752351,129155.537965033,7098.31372216719,894829.906970682,1128243.89731228,930748.092421766,349699.533994195,4595.2775486253,1023325.47800934,2837200.4209498,3958102.51005472,207235.928040771,45.4087292075015
"246",112696.062743011,241636.687862149,4078598.28461963,129164.460791494,7084.66195355573,904448.743181476,1130893.9702711,919690.761642452,350522.065736767,4611.91512698263,1012732.19407551,2836933.34186675,3966702.95373794,206404.473471739,42.4229194616258
"247",107658.214449315,247504.90519429,4079573.77520807,128611.571109345,7107.71993954227,894069.420280467,1140173.11789936,918702.011637251,352643.076693296,4587.75627730843,1028149.36527022,2821785.97690635,3966716.21315468,204836.352197358,43.5237831492834
"248",104254.850422168,251507.687375423,4076067.50416607,130317.93442426,7083.47267352619,902444.19788303,1138095.93888002,914590.103457549,352530.685410073,4604.15503433311,1023177.95169481,2819860.37374455,3974334.39237639,203242.380165668,51.372292140689
"249",106033.062252862,249180.120706513,4082174.46832561,125650.122529747,7094.87614723478,899549.740355121,1135316.52763364,912861.293060033,356247.616446145,4589.68739060662,1024294.19739202,2824967.35165985,3969956.23861437,204193.26102411,54.4364621585918
"250",104107.580822365,254666.947573094,4073644.65206912,128302.331075694,7081.61553831512,907855.980199068,1129084.05997277,914254.449542939,353274.615801138,4604.77142846498,1017913.43897857,2825712.99245415,3977092.89838796,204514.053123168,52.6130332198855
"251",106550.117999074,258941.680846251,4069009.41540398,126995.833300229,7091.0318596227,912900.881912025,1114986.76286441,919864.086605443,356830.892341653,4593.61910528496,1010426.0000889,2835535.55628934,3976118.49799059,202264.274358117,54.349035092321
"252",103877.396537549,255590.257124236,4076311.42016557,126402.122317754,7117.7936531665,905930.759376141,1121042.74011398,920697.979404717,352826.367784981,4575.79218933647,1020068.84408631,2832831.0027618,3967982.60042971,206862.509897265,45.4141574970159
"253",97331.5764126838,262785.234346729,4079531.57694206,124074.543490588,7135.34874257446,904932.745917344,1127438.2985211,921030.732656526,347806.860421871,4552.21309796108,1027612.67766997,2819240.46713218,3964429.69040137,214209.596087542,51.4381594644406
"254",96489.0704509447,262301.870208929,4077145.42558336,126544.649511313,7130.61577927503,900843.268085736,1118042.92444564,935066.672288878,348692.584596584,4557.74533332316,1032544.66146332,2829119.20534543,3952779.90212777,210853.765892104,50.6388874017993
"255",99029.0633470251,254574.760349606,4085528.0717489,124970.08660069,7122.78789102589,890105.207809052,1125249.96892954,936534.824473464,349847.92507405,4566.75329166679,1040742.72884393,2829639.27072084,3942929.10377762,211272.98832526,49.4588173072986
"256",99414.9293617782,253703.58049251,4085458.62389866,122897.710102175,7126.27312334396,894409.825182818,1128299.72647045,935262.48359476,348926.98514046,4572.52131102177,1036052.24545541,2827460.69303705,3944270.89250657,214266.304757366,40.2055656342683
"257",100806.492516791,251683.085526839,4080846.08461218,127021.027328313,7128.59169509051,898909.60925553,1136559.57138494,920349.494667402,349738.912078081,4571.42123866191,1030160.89822768,2821221.34308821,3963796.42072042,209331.060593606,38.9870662475656
"258",99693.1762392893,245034.751536309,4087955.29508607,130495.501273751,7120.97166507701,915806.120855291,1124016.07241908,918485.470909781,344851.764514908,4569.65431297778,1014377.70290542,2840413.17604462,3958551.23400415,210743.734211343,48.3740219451979
"259",96823.3622882682,243825.045809652,4101516.86249425,120592.044825816,7111.9211525717,912511.611376476,1127487.32440085,919642.70540212,345369.405000292,4573.75256532332,1020542.02633525,2838151.62978949,3943832.43210364,220129.550173891,53.3262821049744
"260",100085.462717293,249746.414221962,4092384.27438635,121633.083753683,7109.31126077594,897621.585818518,1118751.18806781,933792.561300374,351929.202699231,4585.61350487059,1032169.95146419,2840966.39771023,3938815.16431328,212528.713547087,44.0752343534491
"261",104421.3308488,253511.925452182,4086216.98854569,121473.750640721,7079.66266087612,889620.382880881,1127268.25271153,928097.232927318,359968.549351155,4608.2754486114,1035835.28627032,2828683.82183629,3950677.77852699,204648.700008123,51.0618905124662
"262",103511.051706583,251616.636817679,4087903.14097948,122165.372881753,7086.10615313157,902787.888875285,1121200.28642872,925251.702966331,354372.470787436,4604.28596461609,1023578.05941813,2836647.07675361,3951837.15605418,209553.15633081,48.6078822523311
"263",106142.223522161,252234.955624165,4079358.28145102,125464.227205955,7071.85699050823,902465.4342551,1128030.39394339,921107.11107973,349610.356548646,4605.89333530559,1021269.34222275,2829198.65043245,3964526.60746924,211016.416245401,61.2496741861598
"264",105671.838518479,256173.073725513,4077311.95276152,122366.963034286,7074.2936442955,893164.327709772,1141331.45026386,922906.401448768,345999.276427323,4616.06394538338,1031040.83377175,2811959.47601063,3964773.6457897,217724.76053839,48.6424103211034
"265",104923.64499815,250527.800458209,4089561.30887682,120460.683352873,7082.0992495757,911272.847308448,1128934.40243456,915729.55951987,348136.295410423,4603.14631417279,1013680.5076934,2830001.79710722,3959701.13160332,217494.021236706,53.7544362515006
"266",106335.566711742,248212.291531394,4086471.80293813,121544.648112738,7062.83390430708,913054.158575295,1129747.42341549,912945.375601258,348302.693300055,4629.64288830898,1010487.27471297,2831504.28505311,3965574.82146062,216243.658587208,46.5232073839276
"267",102890.473821395,246764.721223443,4091918.51405623,121432.764986467,7059.89236411171,902133.495542321,1143449.44020721,903843.263163571,352616.70675564,4632.1572026738,1024853.03063628,2819249.83856933,3969230.2227802,212041.528257893,46.9504332144788
"268",104314.586821699,250823.294423494,4088037.12496534,121304.366019823,7071.78927968385,898004.93194369,1131828.03063125,921094.38427462,350739.596646373,4613.28301219815,1027557.48123461,2826812.67494524,3955860.49076003,214047.037333804,53.9277081179864
"269",103818.840227957,247314.58160949,4092904.34470587,116733.076348337,7081.86149231527,892061.039377043,1129807.82263831,930130.99788347,353713.871157778,4604.81881943646,1033997.12039501,2832341.59575219,3941956.65741065,215644.052493885,52.3196882482569
"270",101348.891597851,250710.751957008,4095048.97398407,120412.690475371,7097.29330387038,906347.204878702,1127892.6403951,917487.787131499,350518.996156139,4594.36012130146,1022180.90352344,2830860.60764789,3952455.23888444,215159.313368491,47.346574828151
"271",103339.314797088,254050.746978054,4083697.44535817,120809.280252505,7088.22231237796,906069.649325423,1134504.71902665,919450.484454431,341855.985825215,4592.07647548822,1020468.03587749,2820908.5339953,3961844.07018742,223425.733922281,58.7012121338029
"272",104004.749515046,245039.020515108,4090248.91801928,124788.658407661,7100.14359451953,895883.806441614,1131071.1513212,928660.345820529,346971.752755325,4577.15905373298,1029988.44404334,2833353.82816368,3946082.73616019,214330.588837015,61.6973517474807
"273",105568.251127151,239119.266001628,4093710.49383283,126049.914284063,7089.73778907227,895522.196092172,1130800.70201703,935483.850716665,340533.062962253,4591.86219585183,1028786.55278067,2839544.03198135,3935797.65545051,219508.022753684,57.4000150758878
"274",107118.984200362,236454.847929833,4095107.85553458,124486.942498652,7101.03646009065,892704.745777027,1144243.61245699,928499.352574187,338145.756998224,4592.74936211009,1030053.27002261,2828765.53961318,3941384.79189125,223458.300503125,45.2141777992443
"275",107208.246470099,237834.098467773,4089352.41080924,128109.414384259,7113.36963855592,879942.631816755,1143906.37978356,940000.103772076,340852.161685226,4570.80133145766,1042726.12171315,2827723.52174868,3935639.48541871,217129.423930515,54.8290299864016
"276",105926.996486166,242356.330817087,4089281.87110259,123748.355683503,7135.50944352992,900701.645733693,1131448.4339159,930373.658572648,340387.15524738,4557.78758318099,1023248.35778014,2835659.23526702,3945336.47032475,221955.489069117,45.7029732890701
"277",106880.259558699,250341.716001431,4082696.2623026,122852.452912582,7106.07671715901,899046.675679535,1130818.55701716,941777.341539588,331906.128871266,4572.731953914,1023950.06476176,2828303.72698139,3940518.39615783,231332.418216151,60.1913289269756
"278",108023.580135211,249449.330902136,4086154.39069787,119130.154692483,7111.62306972871,904662.920548673,1129559.30941217,937082.193701645,332834.321846361,4575.3894114772,1017190.49931611,2830455.3596857,3941755.41560047,234126.523461155,51.9875187940749
"279",106018.178649042,247951.802455291,4088053.6977091,118553.712916543,7127.7564304703,911573.656564462,1127978.09105824,927994.270558905,337330.765515385,4567.86663552348,1012285.1647865,2833534.10648647,3948944.03173199,230206.521568071,43.3769340062119
"280",104690.888230336,247980.100263662,4086426.44472988,120697.135986632,7144.75660886795,905948.975384709,1142088.23027059,914798.452222918,343250.43183533,4548.61215594777,1019237.13638495,2819395.66946574,3963767.10304719,222143.432178037,45.6312351842658
"281",102305.559882653,246660.845090023,4090994.772139,121519.665734187,7146.60428021017,886263.658999547,1149599.83346405,917492.747422889,350079.976122085,4544.25637608263,1041307.7811178,2813203.32144592,3956504.48043809,214491.358143728,48.1393437071804
"282",99300.7438080325,246655.164929488,4088405.71801216,126912.577345747,7143.68804304554,893870.072992633,1158313.47611243,903738.596661017,347864.454131786,4543.68532993817,1036706.18319934,2804495.35895807,3972847.68532682,211313.968522465,51.6266270162746
"283",99095.0014540327,246819.382701941,4094808.48854497,121357.626261497,7133.30865626386,891087.310800758,1151059.31945957,909505.22841068,352584.872730593,4553.95604910234,1039694.68774521,2811585.29783848,3960678.28304434,212148.501007908,51.7352946337842
"284",99928.3989936044,242756.059212262,4101401.63334717,117442.719961415,7131.4996395204,889560.577602981,1150120.20796278,915515.323295007,348555.451903723,4559.14559296382,1040388.02340342,2816587.73282495,3948075.04335781,220092.828134863,48.3547675157697
"285",106215.93098279,244206.029337219,4096572.39578178,116896.088094133,7144.08682733755,900387.26269944,1143546.07998378,908310.196754722,352469.542699619,4546.65998281148,1023273.80631778,2821711.89067901,3960109.4074635,216725.369206248,48.2531898509599
"286",108192.70976462,250255.323754615,4082921.29185944,122160.721485466,7136.62267020495,901028.126455622,1125888.77803821,929997.698787485,346689.154558156,4540.22756104138,1020656.16377976,2833319.89820717,3952073.00935307,217241.123956379,62.1497687536613
"287",113801.965521035,247883.494026634,4081595.78643028,119215.50218813,7160.34586822749,898677.665754779,1118770.40691071,931565.61507809,355713.967856666,4532.07693018215,1017397.36872418,2842810.09906266,3951830.59849161,211161.529955205,46.5772015903487
"288",114285.786689334,247248.326841128,4082859.99036513,118472.876385225,7149.54686822568,896917.429682801,1122867.77714577,928276.449576146,355402.506440802,4520.60257860977,1018673.78362786,2839347.8960131,3953855.5600587,212215.617173974,68.8505531645294
"289",116695.402327281,243273.114944429,4081343.70563493,119427.244294359,7196.07923827946,906917.80842653,1123183.24779765,923392.94887045,349535.982399311,4493.55233259701,1006263.78924619,2843007.63725793,3960255.3454946,217127.77330633,49.3684291235096
"290",114223.189974851,242277.163509777,4086625.18190546,118566.054946112,7216.23362735775,901704.908852428,1120046.39870395,930008.953232723,354051.42758288,4468.21324295306,1013948.90117272,2847140.43778628,3948357.8648618,213473.517471008,54.5531296891779
"291",111809.658617254,244226.674538139,4085594.11124011,120540.447122544,7229.48542698424,896118.288553612,1130349.5533788,938986.517056124,337119.371717589,4444.24751183534,1021949.05282914,2834887.77208306,3940411.37170377,228431.181159868,65.2670611804089
"292",108331.600196003,242000.308014992,4085792.41365847,124021.606222065,7209.00860379894,886456.308937416,1141215.80060739,934200.690366664,343783.415216189,4467.81154952238,1035089.09086658,2826247.89137763,3944998.89597485,218285.978561748,62.1798466786737
"293",110355.829402408,240130.978782095,4092451.29224312,120932.937123512,7217.62206556346,891817.277600232,1141633.95164116,926872.957094327,344510.039832831,4461.31718097456,1027703.89299736,2827699.06957674,3945667.75066255,220648.023043657,60.060753461966
"294",106846.909220156,242737.79325624,4088171.56923887,123137.00660905,7205.3641584522,889590.401916671,1139374.64986039,923363.59967181,349981.079243911,4477.04445824964,1033439.68886317,2827351.55688337,3953456.83108931,212972.914147041,56.5913832981496
"295",107088.534338291,245212.210635055,4091600.09005781,120631.045451713,7183.39944237777,884166.795802351,1141897.64058752,928188.314861451,350107.344624045,4503.11096442162,1038621.66985936,2822354.14877743,3945203.59508075,215352.609924243,52.4895932005937
"296",104640.306582998,244275.676008857,4090983.28043182,119980.817001049,7182.46990331896,886297.422390985,1128748.9105879,939242.821587932,351294.6255001,4496.59105996691,1038939.27102602,2836439.41340323,3934765.89798023,214815.55749885,59.9390367141134
"297",110894.258600507,245702.54768951,4084992.00918572,122080.861431244,7156.32511318737,884325.073366392,1136944.34647858,929467.144927908,352319.505682867,4531.40163653324,1034657.6680331,2826817.10583191,3950532.84588638,211690.632885889,51.2732502793706
"298",110884.795400133,243119.331411027,4083602.60108144,124141.561536219,7153.5366778674,891642.061021416,1134185.632765,924386.776133321,353636.314735329,4537.46436059113,1027350.14357846,2832159.03582396,3957002.62278524,208313.123728452,47.9989615414554
"299",107350.237552263,243681.337040429,4082565.44073786,127306.379323721,7180.1846670449,904749.287064189,1130022.84951328,918888.089439587,352807.7740384,4513.86406150277,1017777.47538355,2835759.8134463,3963538.46982258,205976.84663788,44.9512714523139
"300",104026.555889267,242804.02706281,4084241.57629114,129586.049676981,7183.27221043834,904501.598696468,1128997.35664851,926410.110982149,347515.272766091,4502.79130263274,1021348.84541427,2837662.61628868,3954340.3127267,208989.677556927,52.9364869289112
"301",104102.4522219,241600.989798993,4093449.16016719,123111.213693324,7187.57630144542,906664.190308269,1136756.55094535,911168.60924757,349748.588594239,4483.09012875309,1019110.35746984,2831106.45925565,3960374.23058524,213231.197712436,68.3335698014769
"302",102691.857673597,239043.110559356,4092578.64855357,124106.512665918,7178.58404389304,902835.978115326,1142656.64771733,913410.245264597,346981.761595186,4507.00656430691,1024349.16421107,2827764.24172331,3959003.10618186,215002.725738894,53.4093918000404
"303",102979.883220169,245601.145332375,4089078.38908379,127458.957984757,7150.55788632765,904293.754240782,1142281.67551406,912483.073936526,345359.558204778,4528.23247625394,1022603.36253905,2821581.17915356,3963430.53697971,213272.483810466,60.2096374184017
"304",103844.865403101,247766.718405109,4088371.26199052,122653.926800318,7144.30233436483,911679.145790657,1146391.48885692,902818.896979759,343472.868938855,4551.60634595201,1014352.98880624,2815305.79273796,3973801.84102971,219964.204260827,43.0913196831382
"305",106771.163938601,244628.5858434,4085147.99383837,125674.954319095,7168.23403026351,906857.816140544,1141430.11102276,914870.461140179,342433.391304473,4526.14976444761,1016248.01992085,2823405.30313383,3964973.54502144,217982.654376432,44.6162052888681
"306",108490.095198539,241505.264874508,4091417.09330274,125695.38911017,7163.26417938117,897491.269108738,1142455.5881113,927237.786102211,336500.633063232,4532.34385623037,1023895.63569272,2825503.14701418,3946337.12059504,223894.977826599,43.3919643884495
"307",112110.45441398,246989.942599104,4081665.03111184,122848.102917848,7151.57907649029,899845.938836002,1138201.16266075,921511.907158818,342642.560285423,4531.8265862929,1017920.60675002,2824272.89474016,3961815.06172935,220600.336796729,55.5943372167905
"308",110125.84019063,253932.105886626,4071980.15333613,127842.560832993,7158.20907968638,889525.690180878,1144248.45922954,926389.989433392,345136.186849107,4525.51607113155,1030225.46962849,2811283.43488382,3966621.8572305,213112.252317897,55.2748491820568
"309",110995.403537623,246323.828165074,4082496.13902774,125990.874204121,7145.0834974787,894966.26591231,1134537.81367196,926693.50096157,348055.867103262,4540.19685445358,1023915.33055007,2828602.35816297,3955802.36001068,212044.258692618,53.7196480677026
"310",108718.029482887,249439.898572545,4076241.24192251,126158.324812933,7138.44493416573,893453.13886875,1142886.94719477,924389.155859414,342434.287570918,4548.57239467978,1027705.83164836,2817137.15423268,3964361.60221808,217498.38761615,51.9826711544855
"311",108576.201514648,242386.105331988,4083148.36994284,127289.433309812,7132.21803238332,898818.434564309,1129479.49635379,943521.055986809,334131.257319282,4548.0754129987,1022482.36392104,2837598.39831421,3938322.57407033,224670.309370905,58.7065546179626
"312",108591.236129065,246628.062511208,4080203.9266631,126156.101736383,7122.36291814435,897471.781613519,1126358.83432063,941628.721954495,337746.133508718,4572.0576643291,1023813.98225742,2836477.10316815,3943159.35138241,222188.764754901,44.5794175265384
"313",104776.912986087,249074.607960309,4078098.79485383,127483.382173124,7121.64422062591,901424.400611188,1119256.52493097,946078.997614313,336997.880880285,4569.80608831273,1023675.68640272,2841132.86710873,3940814.20753187,221609.73694659,47.5496910613502
"314",111426.038447637,250541.290846537,4078976.38837021,122212.973611509,7114.90629154121,897124.685054042,1126081.3745705,935156.718416008,345701.045636258,4559.62391821602,1021326.27649832,2832841.33458295,3950858.89321379,218176.980752233,64.4697902427505
"315",107859.765033023,246945.460094984,4087900.21277633,119342.335269681,7116.42618208553,890477.684813518,1124093.02896939,947573.052022405,339922.933841905,4563.53746244085,1031539.55015346,2838425.51093564,3929518.73520126,226825.730888415,59.0363554736056
"316",106911.80486445,243381.250692605,4090713.60113535,122432.884111635,7128.03540733795,878704.844559398,1128385.39613534,954381.037558631,340683.913788135,4546.83130410938,1044260.35057615,2837697.35317205,3919897.36130601,222974.20210023,64.1332885526554
"317",107324.082841231,237888.634240631,4095409.8289021,125041.118312124,7152.18732865821,884872.743328466,1133510.45548313,944435.808656015,339454.913717905,4535.88578062985,1037680.1738303,2838064.91027623,3925146.3624419,221594.967969972,50.9268907119146
"318",107000.435724004,240481.226774065,4091177.26555457,127066.062276565,7164.37967067961,891210.608389324,1129903.53838226,936591.102920773,344746.361629507,4524.06925079081,1031665.95588667,2839079.23484368,3937223.63152465,214278.576093929,50.5510785295659
"319",109488.732752471,246964.963447574,4086246.51147376,121095.788169286,7175.73625862061,889196.801006211,1126794.17375566,942387.391248723,347872.670108022,4520.94867202571,1031191.46624131,2835704.86279678,3936358.0972775,217122.541722692,42.3150693536601
"320",110710.256798421,249984.976476933,4082957.42881151,121007.031906175,7143.15664928248,898689.568949501,1124554.94904552,931033.830985027,348146.147933385,4544.89542745473,1020477.17425208,2834924.07447755,3951000.74020346,216937.82016044,50.9479232627861
"321",109004.982816626,251636.730742671,4080838.89477627,121341.071739067,7145.27380847064,897001.221806726,1140507.87971562,915932.572502196,349788.767458696,4523.88830013913,1023870.79537665,2817319.38954172,3968220.53272153,214961.160802237,69.8378913902114
"322",109610.129431242,251858.56374616,4078677.06055363,126323.09339712,7154.03649528686,904014.124727172,1140192.36554163,916211.140042488,341840.964077482,4528.24218726026,1016252.74584158,2817413.07071221,3970103.79940389,217926.942525398,56.7213174528679
"323",106451.364945025,249731.572722654,4076084.88810385,130650.715054047,7183.27785138466,893606.472508909,1134983.40196968,934162.422190552,342357.080433906,4507.08804300978,1029819.16254607,2824749.02530767,3954744.68970561,213083.204512047,48.6341056055483
"324",102798.310243734,252078.790348571,4079369.89634336,128372.805252195,7165.44535373198,892927.543020118,1131595.40415103,938439.079871351,343909.268143205,4514.0645933506,1034151.14673615,2825789.8055004,3947183.02378527,213808.9266046,59.4900529174029
"325",99502.2198192394,253350.174281048,4081603.19784023,125885.943163131,7167.44610348842,894198.183065683,1114844.67482275,955583.725353271,337705.928420509,4519.92348541124,1036176.59711508,2841269.1508962,3927805.07680648,222499.128416357,51.6304111003299
"326",103220.522706374,256064.086221687,4075783.92984281,126512.719348242,7151.26801266513,892342.516311119,1129391.99615721,944966.369337292,337029.240903557,4539.14544727211,1034313.96098251,2824007.9176211,3944241.70081988,222549.039748202,48.5865400627455
"327",105436.356920306,254118.7209367,4075574.57696784,125910.04881828,7176.10083822696,900991.034594843,1125208.59755709,941169.900437311,337642.633616821,4518.60457491791,1023449.60848486,2830136.6815062,3948247.52259485,222538.317564899,44.2945868551232
"328",100186.362730956,257768.19641237,4080413.7211617,126423.249388953,7162.84917463831,913201.512312503,1118044.43776606,935453.134824752,335709.709390241,4525.61631476743,1016489.12495655,2833651.36582159,3949125.14401355,223958.041220807,50.5345105942482
"329",101766.26132252,253586.893034731,4085645.37165468,121215.729756301,7163.37158361538,904217.939252537,1123003.64465872,940869.786829232,336855.478658496,4527.22999747118,1023892.79942494,2832873.46230655,3938476.84151609,228019.791585203,48.3984189134244
"330",99966.6154021805,254878.020258422,4083755.41586378,122958.454011319,7159.58874181,897530.110015427,1131363.79764624,939175.494146175,333707.798299193,4533.32184716765,1032380.27458239,2823222.18209535,3942061.08999003,229424.747689488,46.0894110223359
"331",106353.773410824,260565.293793254,4075044.81679661,125337.971790975,7164.95576681501,903868.7317859,1123161.84853277,933092.456872514,343025.57238657,4517.8406205539,1019654.49480327,2825736.85767398,3956854.72633088,217727.455822455,56.2036126310781
"332",105215.114202307,260248.534437934,4072249.04088519,122446.715326813,7175.03968934183,906844.949098716,1112339.62415907,940116.056103871,341824.450147708,4517.66624728882,1017816.93669898,2836875.841403,3952626.90301093,221819.83452548,46.2940633693306
"333",103763.851919214,257471.082167494,4079529.45782137,122488.192360718,7178.28107792244,904113.96823583,1116833.62907298,943199.208037455,337582.416534781,4508.34107367348,1021999.17984496,2835159.28875954,3942263.33414117,226020.391104501,52.3778484040681
"334",106926.973011586,256915.26150131,4080414.3640009,116733.154890524,7179.56142347811,892817.367167688,1122781.4399233,947325.785186247,341987.19039752,4509.38021821423,1030132.65982073,2829767.29857537,3937251.85081286,227370.654711956,50.0583583076391
"335",107673.955621437,247870.610619164,4087943.36585166,118015.404006422,7150.08002947232,879484.957646427,1123220.85971897,955075.102934178,344607.82731538,4533.3891634217,1042718.08673214,2838372.52966188,3921973.53121416,223467.768678201,55.5308071059714
"336",107853.50451511,249525.203786632,4090453.7983014,115631.98473808,7154.16743190079,882102.237031592,1115940.13479241,947049.531190947,357146.845223912,4533.24418519686,1039921.2584533,2843998.66142097,3927488.67050766,213312.170038008,51.5883829023438
"337",107069.119284598,248142.002919599,4088280.20481711,117932.912974719,7164.16856893065,883451.149393439,1118653.607694,945514.384489088,358860.74546349,4515.79675928738,1039356.73132196,2842668.38938641,3931197.4106938,209297.34156179,59.0346717819574
"338",111609.619455627,251466.55939832,4087049.19049955,114369.814318541,7170.20335962462,881188.598167227,1125470.13870699,939026.94494574,358239.04807132,4510.83023809107,1037078.78237715,2832527.30189468,3938915.86455469,213482.13761014,57.9664022842966
"339",109273.014057333,250684.552932996,4089932.45235308,112700.422846316,7185.08838062407,881082.956201426,1126888.69556299,934476.550781316,362392.314529793,4510.4091311736,1039521.02974124,2831890.75150403,3940582.99686561,210998.262623891,43.5024882023176
"340",107362.674658281,247470.499174541,4087795.0081862,120473.17392818,7195.13565560283,880378.566330254,1128030.8078305,934359.970009676,359251.929310869,4496.60132255021,1042135.75901147,2833962.69299495,3942837.02180412,206365.896760949,47.2630218469568
"341",105187.167540127,256728.701326551,4081800.57507513,120431.717480214,7183.02996693842,876948.506379537,1127384.54614141,943336.46878624,355938.17623177,4497.71993478113,1047741.32608034,2825350.75253205,3939854.95613863,209721.106288017,58.250098280437
"342",106387.031329632,247449.409301109,4085095.03063408,125015.919767867,7157.0849723188,877067.14810317,1131797.35581224,933744.070802875,358311.18956229,4526.6195185706,1046422.8205672,2830217.23488665,3946152.89856304,202763.890669842,55.2955091105897
"343",108341.246235682,247158.44837752,4085435.25651793,122102.646707079,7159.60649169644,887611.97010049,1137261.52333238,928387.425727769,351196.439785171,4524.45471941843,1033923.78366383,2825044.0282901,3951169.3177543,212791.91350775,54.938788885115
"344",110644.507871616,251827.965774164,4072046.03212868,126729.681287787,7148.02130461992,898200.002103157,1140376.6114741,914853.211324976,351935.235593039,4534.94523121429,1021032.49002523,2817259.42275172,3978092.75654634,207426.083119173,56.0334641657788
"345",108030.160074817,251175.706480239,4082357.74227592,121350.462010409,7134.09163822762,899798.462997555,1133554.31822249,920187.891066967,352095.249697421,4554.44294456741,1022048.37692763,2824733.97529726,3962446.36665711,212645.288292171,50.4654172049569
"346",111757.013666473,245549.243093929,4086326.73050387,121621.327309064,7153.30542222214,899230.51432361,1134236.03945057,910116.185800747,359803.623117532,4536.01803376852,1018889.47200991,2829678.71745552,3968549.08369537,204666.049573404,49.6765440093328
"347",105732.358601964,243523.172222824,4090367.90474109,123160.470766522,7155.24683685296,905287.934882316,1129914.3371918,915239.210241679,353779.912846172,4532.98806034653,1018856.70651571,2836026.49058539,3959384.88501725,209150.616387304,50.7651028005051
"348",106231.490762268,245834.287233025,4088055.46133618,123426.601269994,7150.1745973614,903452.75345955,1125720.00212347,924239.528544015,348729.697424151,4536.35483813686,1020192.75577819,2837909.7106435,3952697.0101198,213934.701305856,52.4705645017297
"349",105741.345462367,254547.973328393,4074174.24026082,124759.570794271,7156.70752443803,904667.575139109,1134187.5968916,910095.378622795,354626.073589543,4532.89397993556,1019468.07939853,2820728.42978001,3980722.38111639,206705.355616186,49.398495626396
"350",110412.326106821,247852.318080453,4080711.8407707,124678.502446395,7125.54677090081,903735.712917385,1126233.23696702,922549.751072522,350590.292495454,4563.31207927452,1015728.96097579,2835378.44495253,3961730.40815679,210822.205058152,50.1411498246615
"351",111326.996904286,252944.053880994,4069698.62918255,126703.601486624,7125.77016017479,892903.636635611,1127884.5927614,930258.72711804,352365.148428404,4561.28078203144,1025646.3664601,2828635.35335761,3965034.64369942,207022.250084974,51.9490577937594
"352",108495.023254814,254572.050513293,4073679.91283887,126248.217286315,7125.87466907168,886744.168548699,1128102.71956758,934190.746784376,353096.151363667,4563.67199089221,1034637.80819649,2826789.22991914,3957121.34037675,206746.63135002,49.4533400361015
"353",104202.562565883,254522.139502835,4083212.88045944,120976.634836457,7141.3838032479,898579.280703614,1125715.65207408,922112.924588226,357748.648717754,4544.78979929631,1027095.15673051,2829226.20842308,3959666.19495231,207365.716445789,52.8263974557816
"354",104365.910229745,258882.844122103,4078803.7501986,121750.925191694,7130.24759895229,912277.099023753,1126833.80658532,902946.534645506,363012.346832148,4562.79775123204,1013233.9907465,2823747.34929258,3983241.71515589,201327.727976157,45.9546498156533
"355",106035.197961489,248446.229401259,4086519.38488691,120978.260485957,7135.9141122218,910042.778925675,1119003.01063401,911763.818044252,365344.796903092,4553.72175219846,1013799.02311283,2842014.75996474,3966708.79706883,199767.94261095,49.3641355797262
"356",104372.059119386,251616.236483041,4084401.83178584,119570.962957852,7145.68396551902,907975.420854617,1117278.96352453,917644.088019921,362319.867463907,4544.44071010041,1017529.520026,2840568.79999243,3962946.08019425,204200.169578242,48.8753243805604
"357",103840.772127044,248362.570435146,4098533.35528419,115074.855099382,7132.60075805521,906863.136182972,1124894.15616036,914173.490978185,358085.641251165,4562.91035369456,1019173.09168999,2836207.27340451,3952285.15373762,212930.503649454,43.4888882502174
"358",106977.293665469,249261.7272727,4088058.51021517,117901.293672251,7118.66077392347,908171.699603733,1127705.95790158,910437.33416111,357330.358741442,4574.1147601334,1014728.0067308,2832496.31482571,3966496.15562373,210859.347586309,46.2244659431156
"359",105707.245481892,257677.488363357,4080063.92080372,121999.073947198,7103.90911955715,904244.250973064,1136936.22564514,919299.779941375,344334.295795424,4577.70942457113,1019925.50354504,2814850.2859915,3965628.29925489,219757.630257377,57.3814558717061
